district,title,link,location,size,orientation,rooms,floor,tags,brand,maintenance_time,price
Yangpu,整租·抚顺路363弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1893329433922633728.html,杨浦 鞍山 抚顺路363弄,,-,-,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4260元/月
Yangpu,整租·星云苑 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1912862049696743424.html,杨浦 中原 星云苑,-,-,,,"官方核验, 业主自荐, 新上, 精装, 双卫生间",链家,2天前维护,10000元/月
Yangpu,整租·同济新村 2室1厅 南,https://sh.lianjia.com/zufang/SH1913075390377623552.html,杨浦 鞍山 同济新村,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,3天前维护,6000元/月
Yangpu,整租·民星路408弄 1室1厅 西,https://sh.lianjia.com/zufang/SH1894427404382765056.html,杨浦 中原 民星路408弄,,-,-,,"公寓, 月租, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4132元/月
Yangpu,整租·华美达公寓 1室0厅 北,https://sh.lianjia.com/zufang/SH1913076606738366464.html,杨浦 黄兴公园 华美达公寓,-,-,,,"新上, 精装",链家,今天维护,3500元/月
Yangpu,整租·保利香槟苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1913085607354040320.html,杨浦 东外滩 保利香槟苑,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,2天前维护,15000元/月
Yangpu,整租·控江路645弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1913109150515068928.html,杨浦 周家嘴路 控江路645弄,-,-,,,"官方核验, 新上, 近地铁",链家,1天前维护,5000元/月
Yangpu,整租·控江路2100号 1室0厅 南,https://sh.lianjia.com/zufang/SH1913110540507414528.html,杨浦 鞍山 控江路2100号,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,今天维护,4200元/月
Yangpu,整租·馨运公寓 1室1厅 南,https://sh.lianjia.com/zufang/SH1913131323518615552.html,杨浦 东外滩 馨运公寓,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,今天维护,7000元/月
Yangpu,整租·双阳路111弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1913126407651721216.html,杨浦 周家嘴路 双阳路111弄,-,-,,,"官方核验, 新上, 近地铁, 精装, 随时看房",链家,4天前维护,4500元/月
Yangpu,整租·工农新村小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1895534879236423680.html,杨浦 中原 工农新村小区,,-,-,,"公寓, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,5460元/月
Yangpu,整租·市光四村 1室1厅 南,https://sh.lianjia.com/zufang/SH1895867493897994240.html,杨浦 中原 市光四村,,-,-,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4630元/月
Yangpu,整租·殷行路310弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1913155812407115776.html,杨浦 中原 殷行路310弄,-,-,,,"官方核验, 业主自荐, 新上, 精装",链家,1天前维护,4300元/月
Yangpu,整租·铁路新村(杨浦) 1室1厅 南,https://sh.lianjia.com/zufang/SH1891852123834941440.html,杨浦 五角场 铁路新村(杨浦),-,-,,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4330元/月
Yangpu,整租·民星二村 2室1厅 西,https://sh.lianjia.com/zufang/SH1892571756695126016.html,杨浦 中原 民星二村,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,5690元/月
Yangpu,整租·定海路154弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1894353535160549376.html,杨浦 周家嘴路 定海路154弄,-,-,,,"公寓, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,4530元/月
Yangpu,整租·康阳小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1766057552497344512.html,杨浦 东外滩 康阳小区,-,-,,,"官方核验, 近地铁, 精装",链家,5天前维护,8300元/月
Yangpu,整租·华晖绿苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1911753984259915776.html,杨浦 东外滩 华晖绿苑,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,4天前维护,9000元/月
Yangpu,,,,,28.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 精装, 押一付一",新驰公寓,,2400元/月
Yangpu,整租·华美达公寓 1室0厅 南,https://sh.lianjia.com/zufang/SH1911768607969247232.html,杨浦 黄兴公园 华美达公寓,-,-,,,精装,链家,今天维护,3700元/月
Yangpu,整租·水电新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1911986242128445440.html,杨浦 新江湾城 水电新村,-,-,,,"官方核验, 业主自荐",链家,4天前维护,4000元/月
Yangpu,整租·圣骊河滨苑北区 2室2厅 南,https://sh.lianjia.com/zufang/SH1911985177605701632.html,杨浦 东外滩 圣骊河滨苑北区,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,1天前维护,12500元/月
Yangpu,整租·三湘世纪花城 4室2厅 复式 南/北,https://sh.lianjia.com/zufang/SH1911991989469970432.html,杨浦 五角场 三湘世纪花城,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,今天维护,13500元/月
Yangpu,整租·明园村小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1911991154069471232.html,杨浦 东外滩 明园村小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,1天前维护,3900元/月
Yangpu,整租·国定路600弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1912792255496716288.html,杨浦 五角场 国定路600弄,-,-,,,"官方核验, 新上, 近地铁, 精装, 随时看房",链家,2天前维护,5000元/月
Yangpu,整租·建新小区 2室0厅 南,https://sh.lianjia.com/zufang/SH1912794563072753664.html,杨浦 五角场 建新小区,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,今天维护,6500元/月
Yangpu,整租·市京一村 2室1厅 南,https://sh.lianjia.com/zufang/SH1912818735299690496.html,杨浦 中原 市京一村,-,-,,,"官方核验, 新上, 月租, 近地铁, 精装",链家,1天前维护,5600元/月
Yangpu,整租·控江路874弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1913943518548590592.html,杨浦 控江路 控江路874弄,,-,-,,"新上, 公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,4860元/月
Yangpu,整租·文化花园清华苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1912853388156993536.html,杨浦 五角场 文化花园清华苑,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,今天维护,8300元/月
Yangpu,整租·东上海中心 2室0厅 北,https://sh.lianjia.com/zufang/SH1912857761557774336.html,杨浦 黄兴公园 东上海中心,-,-,,,"官方核验, 新上",链家,3天前维护,5500元/月
Yangpu,整租·国定路555弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1913951071475073024.html,杨浦 五角场 国定路555弄,,-,-,,"新上, 公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,5530元/月
Yangpu,整租·国和一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1913064209252352000.html,杨浦 中原 国和一村,-,-,,,"官方核验, 新上, 近地铁, 随时看房",链家,今天维护,3800元/月
Yangpu,整租·凤城二村 2室1厅 南,https://sh.lianjia.com/zufang/SH1911993264559357952.html,杨浦 控江路 凤城二村,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,5700元/月
Yangpu,整租·控江路896弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1912022410853351424.html,杨浦 控江路 控江路896弄,-,-,,,"官方核验, 业主自荐, 近地铁",链家,5天前维护,4300元/月
Yangpu,,,,,38.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",创想安居公寓,,3600元/月
Yangpu,整租·馨运公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1912077997117014016.html,杨浦 东外滩 馨运公寓,-,-,,,"近地铁, 精装",链家,1天前维护,7300元/月
Yangpu,整租·公交新村 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1912081833512665088.html,杨浦 鞍山 公交新村,-,-,,,"官方核验, 近地铁",链家,今天维护,5900元/月
Yangpu,整租·大运盛城 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1912086827607523328.html,杨浦 控江路 大运盛城,-,-,,,"官方核验, 近地铁",链家,2天前维护,9000元/月
Yangpu,,,,,45.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 有阳台, 押一付一",创想安居公寓,,4300元/月
Yangpu,整租·东方星座酒店式公寓 1室0厅 南,https://sh.lianjia.com/zufang/SH1912073458632622080.html,杨浦 鞍山 东方星座酒店式公寓,-,-,,,近地铁,链家,4天前维护,4800元/月
Yangpu,整租·民星二村 1室1厅 南,https://sh.lianjia.com/zufang/SH1914236674963931136.html,杨浦 中原 民星二村,,-,-,,"新上, 公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,5490元/月
Yangpu,整租·凤城三村东区 1室1厅 北,https://sh.lianjia.com/zufang/SH1914708653684817920.html,杨浦 控江路 凤城三村东区,,-,-,,"新上, 公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,4160元/月
Yangpu,整租·控江东三村 1室0厅 南,https://sh.lianjia.com/zufang/SH1912093860041850880.html,杨浦 黄兴公园 控江东三村,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,4000元/月
Yangpu,整租·龙腾公寓 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1912096852925218816.html,杨浦 中原 龙腾公寓,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,8300元/月
Yangpu,整租·水月坊 1室1厅 南,https://sh.lianjia.com/zufang/SH1912109346657927168.html,杨浦 周家嘴路 水月坊,-,-,,,"官方核验, 业主自荐, 近地铁",链家,1天前维护,5800元/月
Yangpu,整租·鞍山四村第三小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1912128488693825536.html,杨浦 鞍山 鞍山四村第三小区,-,-,,,"官方核验, 业主自荐, 近地铁, 随时看房",链家,2天前维护,3500元/月
Yangpu,整租·长海一村 2室1厅 南,https://sh.lianjia.com/zufang/SH1911732382361190400.html,杨浦 中原 长海一村,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,今天维护,6000元/月
Yangpu,整租·华晖绿苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1911753984259915776.html,杨浦 东外滩 华晖绿苑,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,4天前维护,9000元/月
Yangpu,整租·华美达公寓 1室0厅 南,https://sh.lianjia.com/zufang/SH1911768607969247232.html,杨浦 黄兴公园 华美达公寓,-,-,,,精装,链家,今天维护,3700元/月
Yangpu,整租·水电新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1911986242128445440.html,杨浦 新江湾城 水电新村,-,-,,,"官方核验, 业主自荐",链家,4天前维护,4000元/月
Yangpu,整租·圣骊河滨苑北区 2室2厅 南,https://sh.lianjia.com/zufang/SH1911985177605701632.html,杨浦 东外滩 圣骊河滨苑北区,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,1天前维护,12500元/月
Yangpu,整租·农房万丰公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1910747205174558720.html,杨浦 周家嘴路 农房万丰公寓,,-,-,,"公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,7960元/月
Yangpu,整租·开鲁六村 1室1厅 南,https://sh.lianjia.com/zufang/SH1910874106069254144.html,杨浦 中原 开鲁六村,,-,-,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,5130元/月
Yangpu,整租·国顺路117弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1912032019861209088.html,杨浦 五角场 国顺路117弄,,-,-,,"公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,5490元/月
Yangpu,整租·辽源一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1912088783369535488.html,杨浦 鞍山 辽源一村,,-,-,,"公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,4530元/月
Yangpu,整租·三湘世纪花城 4室2厅 复式 南/北,https://sh.lianjia.com/zufang/SH1911991989469970432.html,杨浦 五角场 三湘世纪花城,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,今天维护,13500元/月
Yangpu,整租·民欣苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1912202851950526464.html,杨浦 中原 民欣苑,,-,-,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,5960元/月
Yangpu,整租·控江五村 1室1厅 南,https://sh.lianjia.com/zufang/SH1912927307392090112.html,杨浦 黄兴公园 控江五村,,-,-,,"新上, 公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4660元/月
Yangpu,整租·控江路645弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1912940628279296000.html,杨浦 周家嘴路 控江路645弄,,-,-,,"新上, 公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,5760元/月
Yangpu,,,,6间在租,1室1厅1卫,,,"独栋公寓, 近地铁, 精装, 开放厨房, 押一付一",未来小家青年社区,,4000元/月
Yangpu,整租·明园村小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1911991154069471232.html,杨浦 东外滩 明园村小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,1天前维护,3900元/月
Yangpu,,,,,30.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",朗诗寓,,5145元/月
Yangpu,整租·国定路600弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1912792255496716288.html,杨浦 五角场 国定路600弄,-,-,,,"官方核验, 新上, 近地铁, 精装, 随时看房",链家,2天前维护,5000元/月
Yangpu,整租·建新小区 2室0厅 南,https://sh.lianjia.com/zufang/SH1912794563072753664.html,杨浦 五角场 建新小区,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,今天维护,6500元/月
Yangpu,整租·市京一村 2室1厅 南,https://sh.lianjia.com/zufang/SH1912818735299690496.html,杨浦 中原 市京一村,-,-,,,"官方核验, 新上, 月租, 近地铁, 精装",链家,1天前维护,5600元/月
Yangpu,整租·文化花园清华苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1912853388156993536.html,杨浦 五角场 文化花园清华苑,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,今天维护,8300元/月
Yangpu,整租·东上海中心 2室0厅 北,https://sh.lianjia.com/zufang/SH1912857761557774336.html,杨浦 黄兴公园 东上海中心,-,-,,,"官方核验, 新上",链家,3天前维护,5500元/月
Yangpu,,,,,35.00-40.00㎡,3间在租,,"独栋公寓, 月租, 精装, 有阳台, 开放厨房",mini home国际青年公寓,,3100-3350元/月
Yangpu,整租·国和一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1913064209252352000.html,杨浦 中原 国和一村,-,-,,,"官方核验, 新上, 近地铁, 随时看房",链家,今天维护,3800元/月
Yangpu,,,,,13.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",青果公寓,,2900元/月
Yangpu,整租·凤城二村 2室1厅 南,https://sh.lianjia.com/zufang/SH1911993264559357952.html,杨浦 控江路 凤城二村,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,5700元/月
Yangpu,,,,,30.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房",朗诗寓,,4600元/月
Yangpu,整租·控江路896弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1912022410853351424.html,杨浦 控江路 控江路896弄,-,-,,,"官方核验, 业主自荐, 近地铁",链家,5天前维护,4300元/月
Yangpu,整租·馨运公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1912077997117014016.html,杨浦 东外滩 馨运公寓,-,-,,,"近地铁, 精装",链家,1天前维护,7300元/月
Yangpu,整租·公交新村 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1912081833512665088.html,杨浦 鞍山 公交新村,-,-,,,"官方核验, 近地铁",链家,今天维护,5900元/月
Yangpu,整租·大运盛城 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1912086827607523328.html,杨浦 控江路 大运盛城,-,-,,,"官方核验, 近地铁",链家,2天前维护,9000元/月
Yangpu,整租·北茶园 1室1厅 南/北,https://sh.lianjia.com/zufang/SH1912382640653074432.html,杨浦 五角场 北茶园,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,今天维护,5299元/月
Yangpu,整租·汽车公寓小区 2室0厅 南,https://sh.lianjia.com/zufang/SH1912405265521573888.html,杨浦 周家嘴路 汽车公寓小区,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,3天前维护,5900元/月
Yangpu,整租·大运盛城 2室1厅 南,https://sh.lianjia.com/zufang/SH1912413150024564736.html,杨浦 控江路 大运盛城,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,2天前维护,9500元/月
Yangpu,,,,,70.00㎡,2间在租,,"独栋公寓, 月租, 精装, 开放厨房",城投宽庭,,7956-8721元/月
Yangpu,整租·国科大厦 1室1厅 南,https://sh.lianjia.com/zufang/SH1912429375081414656.html,杨浦 周家嘴路 国科大厦,-,-,,,"业主自荐, 新上, 近地铁",链家,5天前维护,7500元/月
Yangpu,整租·宝地东花园 1室1厅 南,https://sh.lianjia.com/zufang/SH1912429501069918208.html,杨浦 周家嘴路 宝地东花园,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,5天前维护,10000元/月
Yangpu,整租·眉州路420弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1913183746694053888.html,杨浦 东外滩 眉州路420弄,-,-,,,"官方核验, 新上, 近地铁",链家,3天前维护,4300元/月
Yangpu,整租·铁岭路50弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1913219907999236096.html,杨浦 鞍山 铁岭路50弄,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,2天前维护,7500元/月
Yangpu,,,,,25.00㎡,3间在租,,"独栋公寓, 月租, 精装, 有阳台, 开放厨房",mini home国际青年公寓,,2650-2750元/月
Yangpu,整租·金体苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1913244628132298752.html,杨浦 中原 金体苑,-,-,,,"官方核验, 新上, 精装",链家,1天前维护,6000元/月
Yangpu,,,,,35.00㎡,1间在租,,"独栋公寓, 月租, 精装",城投宽庭,,4629元/月
Yangpu,,,,,38.00-40.00㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",创想安居公寓,,3900-4100元/月
Yangpu,,,,,50.00-55.00㎡,2间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房",创想安居公寓,,4900元/月
Yangpu,整租·长白二村 2室0厅 南,https://sh.lianjia.com/zufang/SH1913454208305070080.html,杨浦 黄兴公园 长白二村,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,3天前维护,4800元/月
Yangpu,,,,,28.00-30.00㎡,2间在租,,"独栋公寓, 月租, 拎包入住, 精装, 开放厨房",新驰公寓,,3000-3800元/月
Yangpu,整租·辽源一村 2室1厅 东南,https://sh.lianjia.com/zufang/SH1913449724464070656.html,杨浦 鞍山 辽源一村,-,-,,,"官方核验, 新上, 近地铁",链家,今天维护,6500元/月
Yangpu,,,,,18.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",魔方公寓,,3872元/月
Yangpu,,,,,20.00㎡,1间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",新驰公寓,,2900元/月
Yangpu,整租·阳明新城 2室1厅 南,https://sh.lianjia.com/zufang/SH1912446635992940544.html,杨浦 周家嘴路 阳明新城,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,6天前维护,8200元/月
Yangpu,,,,,30.14㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 有阳台, 开放厨房",朗诗寓,,5266元/月
Yangpu,,,,,57.14㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",城家公寓,,5250元/月
Yangpu,整租·世和园 2室1厅 南,https://sh.lianjia.com/zufang/SH1912468015987818496.html,杨浦 中原 世和园,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,2天前维护,7200元/月
Yangpu,,,,,25.00㎡,2间在租,,"独栋公寓, 月租, 精装, 开放厨房, 押一付一",mini home国际青年公寓,,3150元/月
Yangpu,整租·世纪江湾 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1912469573962039296.html,杨浦 新江湾城 世纪江湾,-,-,,,"官方核验, 新上, 精装, 双卫生间",链家,1天前维护,15000元/月
Yangpu,整租·黄兴路1039弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1912490884587323392.html,杨浦 控江路 黄兴路1039弄,-,-,,,"官方核验, 业主自荐, 新上, 近地铁",链家,5天前维护,4300元/月
Yangpu,,,,,32.00-35.00㎡,5间在租,,"独栋公寓, 近地铁, 精装, 开放厨房, 押一付一",未来小家青年社区,,3780元/月
Yangpu,,,,,40.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",未来小家青年社区,,4580元/月
Yangpu,,,,,35.00-40.00㎡,3间在租,,"独栋公寓, 月租, 精装, 有阳台, 开放厨房",mini home国际青年公寓,,3100-3350元/月
Yangpu,,,,,28.00-30.14㎡,2间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房",朗诗寓,,4942-5186元/月
Yangpu,,,,,22.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",昌亿蚂蚁公舍,,2500元/月
Yangpu,整租·泰鸿苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1902365440932315136.html,杨浦 周家嘴路 泰鸿苑,-,-,,,"官方核验, 近地铁",链家,2天前维护,9500元/月
Yangpu,整租·民星路600弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1902383035311980544.html,杨浦 中原 民星路600弄,-,-,,,"官方核验, 近地铁",链家,3天前维护,4100元/月
Yangpu,整租·时运苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1902563305319301120.html,杨浦 周家嘴路 时运苑,-,-,,,官方核验,链家,2天前维护,5600元/月
Yangpu,整租·内江路315弄 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1901537371728379904.html,杨浦 周家嘴路 内江路315弄,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,7天前维护,6300元/月
Yangpu,,,,,30.00㎡,1间在租,,"独栋公寓, 拎包入住, 近地铁, 精装, 开放厨房, 押一付一",云庭公寓,,3450元/月
Yangpu,整租·鞍山八村 2室0厅 南/北,https://sh.lianjia.com/zufang/SH1901515713483374592.html,杨浦 鞍山 鞍山八村,-,-,,,"官方核验, 近地铁, 随时看房",链家,1天前维护,5120元/月
Yangpu,整租·长眉小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1901569860832329728.html,杨浦 周家嘴路 长眉小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,2天前维护,4400元/月
Yangpu,整租·建新小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1901847582804541440.html,杨浦 五角场 建新小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,2天前维护,4500元/月
Yangpu,,,,,33.00㎡,1间在租,,"独栋公寓, 近地铁, 有阳台, 开放厨房",城投宽庭,,4942元/月
Yangpu,,,,11间在租,1室2厅1卫,,,"独栋公寓, 近地铁, 有阳台, 开放厨房",城投宽庭,,8819-9830元/月
Yangpu,整租·公交新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1901861093798576128.html,杨浦 鞍山 公交新村,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,4700元/月
Yangpu,整租·中原路60弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1901863454277369856.html,杨浦 中原 中原路60弄,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,今天维护,6900元/月
Yangpu,整租·黄兴路999号 1室1厅 南,https://sh.lianjia.com/zufang/SH1902603705132253184.html,杨浦 控江路 黄兴路999号,-,-,,,"官方核验, 近地铁",链家,今天维护,5000元/月
Yangpu,,,,,53.40㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",博邻,,8300元/月
Yangpu,,,,,31.38㎡,1间在租,,"独栋公寓, 拎包入住, 近地铁, 精装, 有阳台",城投宽庭,,4790元/月
Yangpu,,,,,28.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",魔方公寓,,3600元/月
Yangpu,,,,,30.00-32.00㎡,2间在租,,"独栋公寓, 月租, 近地铁, 精装, 有阳台, 押一付一",上海派克公寓,,4800元/月
Yangpu,整租·冶金公寓 2室1厅 南/西,https://sh.lianjia.com/zufang/SH1902673279240372224.html,杨浦 鞍山 冶金公寓,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,5200元/月
Yangpu,整租·腾越路465弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1902667767333519360.html,杨浦 周家嘴路 腾越路465弄,-,-,,,"官方核验, 近地铁, 精装",链家,10天前维护,6300元/月
Yangpu,整租·凤凰大楼 2室1厅 南,https://sh.lianjia.com/zufang/SH1902681016682676224.html,杨浦 鞍山 凤凰大楼,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,7800元/月
Yangpu,整租·中环和润苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1902921638089850880.html,杨浦 周家嘴路 中环和润苑,-,-,,,"近地铁, 精装",链家,5天前维护,7200元/月
Yangpu,,,,,26.00㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",迁旺公寓,,3980元/月
Yangpu,整租·大众花苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1902933132940673024.html,杨浦 五角场 大众花苑,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,6000元/月
Yangpu,整租·佳龙花园 3室1厅 南,https://sh.lianjia.com/zufang/SH1903004286850170880.html,杨浦 黄兴公园 佳龙花园,-,-,,,"官方核验, 近地铁, 随时看房",链家,10天前维护,13000元/月
Yangpu,整租·合生江湾国际公寓 2室2厅 南,https://sh.lianjia.com/zufang/SH1902981410130493440.html,杨浦 新江湾城 合生江湾国际公寓,-,-,,,"官方核验, 近地铁, 精装",链家,5天前维护,9800元/月
Yangpu,整租·铁路新村(杨浦) 1室1厅 南,https://sh.lianjia.com/zufang/SH1901900121872793600.html,杨浦 五角场 铁路新村(杨浦),-,-,,,"官方核验, 近地铁, 随时看房",链家,今天维护,4500元/月
Yangpu,整租·辽源四村 2室1厅 南,https://sh.lianjia.com/zufang/SH1901907279377072128.html,杨浦 鞍山 辽源四村,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,今天维护,6500元/月
Yangpu,,,,,18.00㎡,3间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",迁旺公寓,,3600-3650元/月
Yangpu,整租·益晖新苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1902208017781227520.html,杨浦 控江路 益晖新苑,-,-,,,"官方核验, 精装, 随时看房",链家,今天维护,5600元/月
Yangpu,整租·中轩丽苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1902212472090132480.html,杨浦 周家嘴路 中轩丽苑,-,-,,,"官方核验, 近地铁",链家,3天前维护,8500元/月
Yangpu,整租·锦西路61号 1室1厅 南,https://sh.lianjia.com/zufang/SH1910626264171937792.html,杨浦 鞍山 锦西路61号,-,-,,,"官方核验, 近地铁",链家,5天前维护,3800元/月
Yangpu,整租·东方蓝海国际广场 2室0厅 西北,https://sh.lianjia.com/zufang/SH1910661456559341568.html,杨浦 黄兴公园 东方蓝海国际广场,-,-,,,"近地铁, 精装",链家,4天前维护,16000元/月
