district,title,link,location,size,orientation,rooms,floor,tags,brand,maintenance_time,price
Hongkou,整租·逸仙小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1909098330508492800.html,虹口 江湾镇 逸仙小区,-,-,,,"近地铁, 随时看房, 首次出租",贝壳优选,16天前维护,3960元/月
Hongkou,整租·广中扩大小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1887153401884573696.html,虹口 凉城 广中扩大小区,-,-,,,"公寓, 月租, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,3590元/月
Hongkou,整租·忠烈小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1909145450338844672.html,虹口 江湾镇 忠烈小区,-,-,,,"近地铁, 随时看房, 首次出租",贝壳优选,15天前维护,5040元/月
Hongkou,整租·长江大楼 1室1厅 南,https://sh.lianjia.com/zufang/SH1906194744778686464.html,虹口 北外滩 长江大楼,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,9000元/月
Hongkou,整租·纪念小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1898602918798426112.html,虹口 江湾镇 纪念小区,-,-,,,"官方核验, 近地铁, 随时看房, 首次出租",贝壳优选,20天前维护,5600元/月
Hongkou,整租·锦苑小区(虹口) 2室1厅 南,https://sh.lianjia.com/zufang/SH1887520566894657536.html,虹口 凉城 锦苑小区(虹口),-,-,,,"公寓, 月租, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,4930元/月
Hongkou,整租·何家宅小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1906307293847224320.html,虹口 鲁迅公园 何家宅小区,-,-,,,"官方核验, 近地铁",链家,今天维护,3999元/月
Hongkou,整租·大连西路29号 1室1厅 南,https://sh.lianjia.com/zufang/SH1789552141795328000.html,虹口 曲阳 大连西路29号,-,-,,,"公寓, 月租, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4390元/月
Hongkou,整租·锦苑小区(虹口) 1室1厅 南,https://sh.lianjia.com/zufang/SH1905853707577196544.html,虹口 凉城 锦苑小区(虹口),-,-,,,"官方核验, 随时看房",链家,3天前维护,3700元/月
Hongkou,整租·纪念小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1890561992607924224.html,虹口 江湾镇 纪念小区,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4230元/月
Hongkou,整租·邮电二村 1室1厅 南,https://sh.lianjia.com/zufang/SH1906980890219642880.html,虹口 曲阳 邮电二村,-,-,,,"官方核验, 近地铁",链家,2天前维护,4600元/月
Hongkou,整租·中山北一路140弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1746629164024201216.html,虹口 鲁迅公园 中山北一路140弄,-,-,,,"公寓, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,4730元/月
Hongkou,整租·大连小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1907388993071218688.html,虹口 临平路 大连小区,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,7300元/月
Hongkou,整租·世博花园 1室2厅 南,https://sh.lianjia.com/zufang/SH1906615412691304448.html,虹口 鲁迅公园 世博花园,-,-,,,"官方核验, 精装",链家,4天前维护,10000元/月
Hongkou,整租·乾鸿苑 2室1厅 东,https://sh.lianjia.com/zufang/SH1875592995751854080.html,虹口 临平路 乾鸿苑,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,9930元/月
Hongkou,整租·宝华城市花园 2室2厅 南,https://sh.lianjia.com/zufang/SH1906900757303525376.html,虹口 凉城 宝华城市花园,-,-,,,"官方核验, 精装, 随时看房",链家,1天前维护,8500元/月
Hongkou,整租·玉田新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1906970545639915520.html,虹口 曲阳 玉田新村,-,-,,,"官方核验, 近地铁",链家,1天前维护,4000元/月
Hongkou,整租·柳林公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1895692025609584640.html,虹口 凉城 柳林公寓,-,-,,,"公寓, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,7330元/月
Hongkou,整租·凉城一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1907028723090063360.html,虹口 凉城 凉城一村,-,-,,,"官方核验, 近地铁, 随时看房",链家,3天前维护,3800元/月
Hongkou,整租·大连新村 1室1厅 北,https://sh.lianjia.com/zufang/SH1793640038647463936.html,虹口 曲阳 大连新村,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 押一付一",自如,今天维护,4390元/月
Hongkou,整租·水电路1320弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1908376528937287680.html,虹口 凉城 水电路1320弄,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,4100元/月
Hongkou,整租·白金府邸 3室2厅 南,https://sh.lianjia.com/zufang/SH1909513462220849152.html,虹口 北外滩 白金府邸,-,-,,,"公寓, 拎包入住, 近地铁, 精装",佳盛公寓,1天前维护,29800元/月
Hongkou,整租·广中扩大小区 3室1厅 南,https://sh.lianjia.com/zufang/SH1910919814394675200.html,虹口 凉城 广中扩大小区,-,-,,,"官方核验, 精装, 随时看房",链家,2天前维护,7000元/月
Hongkou,整租·大连小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1910985167409774592.html,虹口 临平路 大连小区,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,6000元/月
Hongkou,整租·水电路1344弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1911347062201384960.html,虹口 凉城 水电路1344弄,-,-,,,"官方核验, 业主自荐, 精装, 随时看房",链家,5天前维护,4300元/月
Hongkou,整租·嘉宏紫薇园 3室2厅 南,https://sh.lianjia.com/zufang/SH1914568279700013056.html,虹口 鲁迅公园 嘉宏紫薇园,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 双卫生间, 随时看房",链家,今天维护,11800元/月
Hongkou,整租·新兴大厦 8室2厅 复式 南/北,https://sh.lianjia.com/zufang/SH1859574371673178112.html,虹口 北外滩 新兴大厦,-,-,,,"官方核验, 近地铁, 精装",链家,13天前维护,38000元/月
Hongkou,整租·大二小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1859843794883575808.html,虹口 曲阳 大二小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,8天前维护,4000元/月
Hongkou,整租·白金府邸 3室2厅 南,https://sh.lianjia.com/zufang/SH1860905066173562880.html,虹口 北外滩 白金府邸,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,2天前维护,20000元/月
Hongkou,整租·上地公寓 2室2厅 南,https://sh.lianjia.com/zufang/SH1851104754122358784.html,虹口 江湾镇 上地公寓,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,4天前维护,8500元/月
Hongkou,整租·新电小区 2室2厅 南,https://sh.lianjia.com/zufang/SH1855596511346294784.html,虹口 江湾镇 新电小区,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,7900元/月
Hongkou,整租·松花江路2599弄 2室1厅 南,https://sh.lianjia.com/zufang/SH1870311993957679104.html,虹口 曲阳 松花江路2599弄,-,-,,,"官方核验, 近地铁",链家,3天前维护,7000元/月
Hongkou,整租·奎照路790弄 3室1厅 南,https://sh.lianjia.com/zufang/SH1870751993148997632.html,虹口 凉城 奎照路790弄,-,-,,,"官方核验, 精装",链家,2天前维护,6200元/月
Hongkou,整租·蔷薇里 2室1厅 东/南,https://sh.lianjia.com/zufang/SH1858774467572924416.html,虹口 江湾镇 蔷薇里,-,-,,,"近地铁, 精装",链家,今天维护,6500元/月
Hongkou,整租·新一小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1872155810159656960.html,虹口 江湾镇 新一小区,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,4000元/月
Hongkou,整租·金机大厦(公寓) 2室0厅 南,https://sh.lianjia.com/zufang/SH1873955731057672192.html,虹口 四川北路 金机大厦(公寓),-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,5500元/月
Hongkou,整租·奎照路4弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1874808580419354624.html,虹口 江湾镇 奎照路4弄,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,3600元/月
Hongkou,整租·广灵一路54号 1室0厅 南,https://sh.lianjia.com/zufang/SH1875102196215840768.html,虹口 凉城 广灵一路54号,-,-,,,"官方核验, 近地铁, 精装",链家,7天前维护,4300元/月
Hongkou,整租·欧阳小区 2室1厅 东南/南,https://sh.lianjia.com/zufang/SH1875845272672665600.html,虹口 鲁迅公园 欧阳小区,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,6200元/月
Hongkou,整租·优抚园 1室0厅 南,https://sh.lianjia.com/zufang/SH1876173390750941184.html,虹口 曲阳 优抚园,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,4300元/月
Hongkou,整租·新外滩花苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1876498646531309568.html,虹口 北外滩 新外滩花苑,-,-,,,"官方核验, 近地铁, 双卫生间",链家,1天前维护,18000元/月
Hongkou,整租·灵新小区 2室0厅 东/北,https://sh.lianjia.com/zufang/SH1878287089993252864.html,虹口 凉城 灵新小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,今天维护,5000元/月
Hongkou,整租·鸿旭豪苑(酒店式公寓) 1室1厅 南,https://sh.lianjia.com/zufang/SH1878653061375721472.html,虹口 北外滩 鸿旭豪苑(酒店式公寓),-,-,,,"近地铁, 精装, 随时看房",链家,11天前维护,7500元/月
Hongkou,整租·中虹花园丽都苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1878651508455636992.html,虹口 凉城 中虹花园丽都苑,-,-,,,"官方核验, 精装",链家,15天前维护,11000元/月
Hongkou,整租·新外滩花苑 3室1厅 南,https://sh.lianjia.com/zufang/SH1876471122086592512.html,虹口 北外滩 新外滩花苑,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,3天前维护,23000元/月
Hongkou,整租·墨翠里 3室1厅 南,https://sh.lianjia.com/zufang/SH1876562055150960640.html,虹口 江湾镇 墨翠里,-,-,,,随时看房,链家,3天前维护,4800元/月
Hongkou,整租·海怡花园(虹口) 2室1厅 南,https://sh.lianjia.com/zufang/SH1879825001390014464.html,虹口 凉城 海怡花园(虹口),-,-,,,"官方核验, 精装",链家,2天前维护,13000元/月
Hongkou,整租·虹祺花苑(公寓) 2室2厅 南,https://sh.lianjia.com/zufang/SH1877668651058855936.html,虹口 四川北路 虹祺花苑(公寓),-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,12500元/月
Hongkou,整租·意和家园 2室1厅 南,https://sh.lianjia.com/zufang/SH1878013940768702464.html,虹口 凉城 意和家园,-,-,,,官方核验,链家,2天前维护,6980元/月
Hongkou,整租·文苑小区(虹口) 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1881646878999707648.html,虹口 凉城 文苑小区(虹口),-,-,,,"官方核验, 随时看房",链家,2天前维护,5000元/月
Hongkou,整租·耀江国际广场(公寓) 3室2厅 东南/南,https://sh.lianjia.com/zufang/SH1879442769273946112.html,虹口 北外滩 耀江国际广场(公寓),-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,6天前维护,16500元/月
Hongkou,整租·新电小区 3室1厅 南,https://sh.lianjia.com/zufang/SH1879505545388359680.html,虹口 江湾镇 新电小区,-,-,,,"官方核验, 近地铁, 随时看房",链家,今天维护,8200元/月
Hongkou,整租·赤一小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1880120414080860160.html,虹口 曲阳 赤一小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,4天前维护,4000元/月
Hongkou,整租·韶嘉公寓 2室2厅 南,https://sh.lianjia.com/zufang/SH1880540982068379648.html,虹口 江湾镇 韶嘉公寓,-,-,,,"官方核验, 精装, 随时看房",链家,1天前维护,6700元/月
Hongkou,整租·金象大厦 1室1厅 南,https://sh.lianjia.com/zufang/SH1883017155667034112.html,虹口 四川北路 金象大厦,-,-,,,"近地铁, 精装",链家,4天前维护,4000元/月
Hongkou,整租·长江大楼 2室1厅 北,https://sh.lianjia.com/zufang/SH1880881520231579648.html,虹口 北外滩 长江大楼,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,7800元/月
Hongkou,整租·锦苑小区(虹口) 2室1厅 南,https://sh.lianjia.com/zufang/SH1845431935376031744.html,虹口 凉城 锦苑小区(虹口),-,-,,,"官方核验, 精装",链家,15天前维护,5000元/月
Hongkou,整租·三铭小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1847967831883251712.html,虹口 北外滩 三铭小区,-,-,,,"官方核验, 近地铁",链家,3天前维护,7000元/月
Hongkou,整租·瑞虹新城(一期) 3室2厅 南,https://sh.lianjia.com/zufang/SH1848645116319760384.html,虹口 临平路 瑞虹新城(一期),-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,2天前维护,16650元/月
Hongkou,整租·佳伟小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1849750876483223552.html,虹口 凉城 佳伟小区,-,-,,,"官方核验, 精装",链家,4天前维护,4500元/月
Hongkou,整租·中信虹港名庭 1室1厅 南,https://sh.lianjia.com/zufang/SH1851471675653095424.html,虹口 临平路 中信虹港名庭,-,-,,,"近地铁, 精装, 随时看房",链家,今天维护,7600元/月
Hongkou,整租·山阴路209弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1853781960527183872.html,虹口 鲁迅公园 山阴路209弄,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,13500元/月
Hongkou,整租·新申小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1858761494187999232.html,虹口 江湾镇 新申小区,-,-,,,"官方核验, 精装",链家,15天前维护,3500元/月
Hongkou,整租·瑞虹新城二期(优贤生活) 2室2厅 南,https://sh.lianjia.com/zufang/SH1911634709834629120.html,虹口 临平路 瑞虹新城二期(优贤生活),-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,3天前维护,13000元/月
Hongkou,整租·车站北路491弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1913168521378922496.html,虹口 凉城 车站北路491弄,-,-,,,"官方核验, 新上, 随时看房",链家,今天维护,3000元/月
Hongkou,整租·运一小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1912718901402140672.html,虹口 曲阳 运一小区,-,-,,,"官方核验, 新上, 近地铁",链家,4天前维护,6000元/月
